t_s,veh_speed_mps,brake_pressure_psi,wheel_FL_mps,wheel_FR_mps,wheel_RL_mps,wheel_RR_mps,slip_FL,slip_FR,slip_RL,slip_RR
7.325,19.83713221451994,0.0,19.356291910999516,19.859672615854752,19.735933181693397,19.807054443536316,0.022541765083554148,0.0,0.0,0.008513929579077279
7.33,19.84434580165191,14.009397880737653,19.126388536847287,19.773819496265755,19.753605710535314,20.015753980338403,0.026666595381794073,0.0,0.0,0.0
7.335,19.851338669712902,0.0,19.341562124692878,19.872069688194166,19.19967407539537,19.746349477492807,0.024157824219623775,0.0,0.036612616287042425,0.007527023964931253
7.34,19.84737864247468,0.0,19.7638869827626,19.79765540134359,19.706324986317394,19.830254591348574,0.0,0.0,0.007284884140926133,0.0
7.345,19.824638718405758,0.0,19.74415776622309,19.314782805539906,19.144044381076657,19.790521205447828,0.001671882322560996,0.026201467375347127,0.032703256243440164,0.0
7.35,19.830878392529446,0.0,19.61847962196763,19.707421543163235,19.224681574513557,19.872799919066335,0.015221292776613292,0.009511454302726124,0.030647778291464162,0.0
7.355,19.8153517726567,0.0,19.993242210242887,19.774819809567376,19.343468929950355,19.743250238237042,0.0,0.0,0.021238800296430084,0.0
7.36,19.824627674056366,0.0,18.716513133792514,19.551025222768715,18.64552275182455,19.239269932904136,0.053749523822761595,0.00827161582728372,0.060302525136839834,0.03124188879667449
7.365,19.83825295462845,0.0,19.90832972760781,19.738355058459693,19.86768888861208,19.177374889189107,0.0,0.0,0.0,0.03780160318958615
7.37,19.84317787626179,0.30537626095778214,19.733732934327083,19.470764295019613,19.8887235426114,19.87659661404146,0.003884343859738144,0.019142816028349295,0.0,0.006193493613317435
7.375,19.85517054114701,11.524212225379518,19.841429962407737,19.853576519213025,18.831446603124554,19.87681246054521,0.0,0.0,0.04797497597804031,0.0
7.38,19.836019846984314,0.0,19.706534139210877,19.59777351417088,19.77795420878848,19.666601443127984,0.0,0.014703423090854966,0.0030043738455653307,0.0
7.385,19.826731355449542,3.991244085425805,19.852124224861548,18.61825328550141,19.792980115970614,18.8057121195759,0.0,0.06231414317919233,0.0,0.05219252558551085
7.39,19.828262412181882,2.375740487931314,19.462691205864104,19.565692815084386,18.835586495651533,18.677018675310848,0.017465415674333143,0.018336456998811864,0.04880534550676596,0.06126885058490483
7.395,19.837814890171128,5.759267799239091,19.705291340892376,19.758051796931504,19.820371224464644,19.492952735192468,0.010281461526277414,0.0,0.0,0.015608141705952651
7.4,19.817830419484203,2.186510840388515,19.163491993485255,19.771116897831046,19.484289386244605,19.06259426103027,0.03060810002016954,0.0,0.018662938685100522,0.03903545264511982
7.405,19.83344545998276,27.255892041316745,19.866777036235124,18.644833627277464,18.71258363270516,19.83473550162589,0.0,0.05253585793107408,0.055649926126856424,0.0
7.41,19.84015810159517,3.899842882230517,19.37952743281129,19.74214291768337,19.06686824834281,19.75054404688062,0.024875539914551822,0.0,0.0386678237656511,0.0
7.415,19.837107439510785,0.0,19.846035549444714,19.854340373946496,19.429308129163687,19.048617572620046,0.0,0.0,0.018418427677475206,0.04057547694432486
7.42,19.81337069717966,0.0,19.304119443687586,19.84689568691406,19.78668190159828,19.6043772565052,0.02200244371766689,0.0,0.0,0.015099920466440441
7.425,19.81026904708735,6.156582155418691,19.059927968762217,19.86362901251021,19.76972168898709,19.69855438592398,0.03758255931654488,0.0,0.0,0.0
7.43,19.797785948157973,2.877457196504777,19.971468792974292,19.314322840217038,19.84639723571915,18.618470172587756,0.0,0.019123074759779896,0.0,0.061149438152627
7.435,19.808099166352154,1.7445602668767448,19.869021038148563,19.170656952779993,19.773784662449717,19.750827234848266,0.0,0.036524425010913894,0.0,0.003245931634607381
7.44,19.792827467908893,0.0,18.421202373817152,19.82203326647735,19.73509622030307,19.78036216535382,0.06647868513462515,0.0,0.0,0.0
7.445,19.806467422199272,4.738422014456083,19.899289331369552,19.84014713340078,19.777520676408493,19.44295595034983,0.0,0.0,0.0,0.020163542666517976
7.45,19.810822288920146,3.4878324365529467,19.114659823628628,19.789621352734482,19.859384875026116,18.129486757043875,0.030337239223856872,0.0,0.0031153717432786106,0.08116769060659064
7.455,19.80953346175764,0.5630495565010556,19.76767569624327,19.654304175733973,19.88092793404499,19.801673794348066,0.0,0.0,0.0,0.0
7.46,19.771070143124952,0.0,19.784506180973406,19.346578552951588,19.423654279858628,19.673868546074864,0.0,0.02045933529222115,0.019044304955190692,0.0
7.465,19.785208970602127,0.0,19.81427052607633,19.909194388921147,19.704767406518933,19.59093507123921,0.0,0.0,0.0,0.010164558503731153
7.47,19.767862880357644,0.0,18.913793125890233,19.60196580163568,19.510716687072865,19.78029555601449,0.04500943499154475,0.0,0.010873367772839072,0.0
7.475,19.759625484637645,20.34896750492895,19.8558142042334,19.297859363603497,19.243769336932438,19.714667623435027,0.0,0.019467326550146335,0.027794082700335596,0.0
7.48,19.777537104281137,0.898486670748901,19.700341727483963,19.778274442259505,19.592154927144648,19.822882764697347,0.005297797440554096,0.0,0.008316559598896735,0.0
7.485,19.786966344569315,3.747919467607617,19.342968677709198,19.809858142240675,19.537403022967567,19.45882725162565,0.026063999039419198,0.0,0.015530916338279984,0.017992436076722112
7.49,19.760385858124213,3.270815671821916,19.124239301190507,19.702125952283776,19.7529710991356,19.753907974760867,0.034020862475404354,0.0,0.0,0.0
7.495,19.756387084185715,0.09144658071735982,19.80582627285699,19.781790562805163,19.882434404387748,19.820757388718857,0.0,0.0,0.0,0.0
7.5,19.76361989726559,4.540049395703857,19.712010576003358,19.734625259070008,19.683515464756926,19.78259014028763,0.0,0.0,0.0,0.0
7.505,19.748831875994213,0.0,19.810117763357013,19.634091672430515,19.68908874521788,19.072416421168708,0.002484745928073525,0.0,0.0,0.029390104739140353
7.51,19.757810839626735,2.859600536570689,20.006460316273948,19.77640838558889,19.083878991158205,19.07944622183975,0.0,0.0,0.03201552772262628,0.04346831720239207
7.515,19.771565486815113,0.0,18.897320786869386,19.79845528792445,19.456158040361956,19.6769734301136,0.04786319096310074,0.0,0.00803463709334122,0.0
7.52,19.767112477479564,20.613477148631503,18.887275205602826,19.64105031294945,18.635960732295132,19.775991838544886,0.04591407657377694,0.0,0.05793288713065074,0.0
7.525,19.763344773343213,6.737107724499281,19.888887798299585,19.654669026405646,18.87144262024073,19.608626982668444,0.0,0.002942042793067494,0.04231305006004363,0.00250837392837492
7.53,19.75384530126489,8.502527079279695,19.7473093524185,19.973507843037915,19.698536908526965,19.874345248103122,0.005868457428069236,0.0,0.0,0.0
7.535,19.74728193916686,0.0,19.791568215731107,19.677245353610285,19.403857147124214,19.573119751915602,0.0,0.0,0.009993850601534284,0.0
7.54,19.752757066912302,0.0,19.132955210769254,19.426201793078295,19.705513314616702,19.652250079097875,0.03024112880839491,0.014876971651975905,0.0,0.0070461461920053245
7.545,19.763577542632703,6.538875124752647,19.47554451373024,19.787536780613046,19.461968408366005,19.830283857825943,0.00948874854778593,0.0,0.016458756884978006,0.0
7.55,19.762482335378774,0.0,19.69101887215779,19.74341090221319,19.80547639033564,18.966364887897843,0.0,0.0,0.0,0.04180040610998626
7.555,19.761860408347584,7.829301052146868,19.8515686171793,19.731791348542345,19.74504784384584,19.506210534672917,0.0,0.0,0.0,0.006971908142377076
7.56,19.73954517685026,0.7314051674302596,19.93784852334686,18.841850815506053,19.147470469539602,19.67282357513161,0.0,0.04687941325817805,0.027681416747762803,0.0
7.565,19.71805533210815,0.0,19.60058704551643,19.869806435427357,19.248492921365585,19.463232121256215,0.006861879462442013,0.0,0.016678711923974528,0.0
7.57,19.700348364758963,1.221552681810057,19.55316716569011,19.468518243208543,19.726303673876654,19.68219658835658,0.0,0.006263020798756401,0.0,0.0
7.575,19.691479159576943,8.510016025422804,18.096776920466002,19.614446362529872,19.511395695438623,19.27432996516919,0.07540891280035583,0.0,0.011358867663438086,0.014750572006853823
7.58,19.683844855306774,0.0,19.735734893184937,18.881440347799042,19.58512170362257,19.543224145690253,0.0,0.039522823296093634,0.008099554159484004,0.0
7.585,19.694513762411244,2.433814050104016,19.700750272131476,19.57677518957277,19.280907575613075,19.526275663496737,0.0,0.0002066744668591452,0.0186518491121014,0.004317166820027967
7.59,19.69796089479584,0.0,19.753550943861917,19.381008421002495,18.597176519265357,19.319687805269265,0.0,0.01428686046400206,0.04521565215310115,0.019868503632212795
7.595,19.7056645343787,0.0,19.652541984630666,19.611926747558883,19.73442047587778,19.777216574541182,0.0,0.0,0.0,0.0
7.6,19.698377755335276,2.2523461845064854,18.34154361009122,19.054773617786847,19.83342789106134,19.684180414321467,0.07374189739786817,0.0366614217732511,0.0,0.0
7.605,19.711566515413754,0.0,18.71999732568216,19.463275284526727,19.58456621904596,19.247700428122453,0.056659293803112507,0.01683037489556323,0.0,0.021558495509994138
7.61,19.721962844671967,0.0,19.35359082486289,19.17388825293962,19.64302602432888,19.29580789165272,0.021693407946762094,0.02437305325607895,0.0,0.020659469047077852
7.615,19.73436390693415,9.965299033186257,18.96853268333384,19.71779459129422,18.65441449503276,19.805327103284537,0.04267981068693722,0.0,0.056122258296668594,0.0
7.62,19.73841875984871,10.387672658437246,19.63507480579201,19.669708225648055,19.8633070792651,19.796165888868252,0.0,0.0,0.0008324417835499397,0.0
7.625,19.751680960274136,0.0,18.87074285060298,19.69180744542498,19.456708986138597,19.62948888033211,0.05058529918338202,0.0,0.01457624370578474,0.0
7.63,19.732904629949473,0.0,19.237594134344032,19.523969569787447,19.7945047155813,19.386054551861488,0.021027729815472636,0.0,0.0,0.014754604979224258
7.635,19.727749243440623,11.07626718344745,19.23567159379173,18.846540255835706,19.473904823144537,19.804024876374015,0.025792511405958944,0.04348920048106955,0.0133259633163782,0.0
7.64,19.70094851719206,0.9436234226842776,19.729992584447754,19.67609760035607,19.467352124448375,19.811753990586404,0.0,0.0,0.011397542510508868,0.0
7.645,19.696191739589963,18.658939759685083,19.308253928717633,19.01114409721299,19.694819870826013,19.66782917266072,0.016078657897500088,0.0347515988091615,0.0,0.0
7.65,19.6690960072178,0.0,19.655047841849218,19.772831073366675,19.13164780664569,19.751086667568856,0.00012622013525901544,0.0,0.03334226953863652,0.0
7.655,19.675079114124287,7.147018096267648,19.686155823824183,19.01577843172835,18.53187018380828,19.765002121815648,0.0,0.03238968092564378,0.0623145897651917,0.0
7.66,19.681221580736782,6.657958738720368,19.652820349861866,19.621282653515564,19.181006681697678,19.583870912327384,0.0,0.0,0.025791991211185226,0.0
7.665,19.69043661281927,2.5791743075985267,19.128664588305696,19.573192136322152,19.6725390148647,19.66260142712301,0.029388423275299374,0.0,0.0,0.0
7.67,19.682525852131548,0.0,18.75021148776904,19.687540561291858,18.90857284239131,19.4081173586508,0.05080573518804896,0.0,0.04240578529399682,0.01396016774032739
7.675,19.690884711362695,0.0,18.984459388314097,19.817730277261095,19.530367265766763,19.523791163537886,0.03417351599360858,0.0,0.0,0.008484930575640794
7.68,19.67977445026878,0.0,19.005724939924182,19.44842026001617,19.6513468313067,19.66091821438488,0.03277045512957906,0.01428247730357081,0.0,0.0
7.685,19.66500542259335,1.8044069875873632,19.62246727960482,19.796957388304502,19.044339973517335,19.454648953772043,0.0,0.0,0.033666998456814784,0.012659975835601254
7.69,19.67009720966626,0.0,19.69304379989214,19.28316166264782,19.726627587234887,19.218001509544397,0.0,0.019700451573064742,0.0,0.02533380155252511
7.695,19.67864051674383,0.0,19.579601427688292,19.637751327423267,19.72399138024413,19.614110647186365,0.0031787563755692463,0.0,0.0,0.0
7.7,19.670612167926016,1.673726927320851,19.595905289900106,19.621615601533236,19.06005855222601,19.627333841132515,0.0,0.0,0.02610949222806897,0.0
7.705,19.667000620681414,0.0,19.5651431118405,19.63544869735634,19.792215931131324,19.076462521276756,0.0,0.0,0.0,0.03857134233785611
7.71,19.65623390187969,0.0,19.21035173237834,19.676359442309487,19.318138350794705,19.673846128640314,0.021113335945238305,0.0,0.017539913853072398,0.0
7.715,19.64585699719585,2.4790908349811445,19.011769897137743,19.375417554481764,19.368546803549695,18.305253124567358,0.02867033208002597,0.01572030465791648,0.009671090869347726,0.06518876396843591
7.72,19.65224717622477,0.0,18.773279635462757,19.294406799603216,19.708503136841465,18.550904304559694,0.03826339258969074,0.018846716619827585,0.0,0.05852562120818785
7.725,19.662577234190646,7.314989396832736,19.111950629732007,19.623981803384755,19.741367630820708,19.459948830558467,0.016368423871971523,0.0,0.0,0.017453774195880074
7.73,19.66002920157803,3.1418742223865026,19.309212879926573,19.12081937697824,19.612160282781364,18.983496970167725,0.014838335284464226,0.027351590858933548,0.0,0.03681709978718735
7.735,19.65480894839232,1.4310615618986928,18.856233920185378,19.595049028469955,19.655785992512705,18.03008478447224,0.042899085777315764,0.0,0.0,0.0791266172821942
7.74,19.662122037043225,3.3995257855043923,19.62031126138598,19.68714320722173,19.646849612524896,19.701062280843416,0.0,0.0,0.0,0.0
7.745,19.64270814385879,0.0,19.359732859582508,19.76661890547029,19.604162060269,19.75537291689336,0.016238669356176842,0.0,0.0,0.0007889382473141019
7.75,19.60168171657753,0.0,19.13319370088957,19.58723066311024,19.080938500132543,19.634145776540215,0.02079181529060024,0.0,0.02409209165012951,0.0
7.755,19.601446241830583,0.0,19.55661999526439,19.54539118090309,19.727213843338077,18.847066102354276,0.0065607123983106325,0.002768523212726543,0.00143213300053931,0.039002094624617616
7.76,19.590031184041145,0.0,18.926193145092338,19.53205842648751,18.876423921616166,19.651371240276557,0.03641272286671366,0.0,0.03489145133568363,0.0
7.765,19.56087595151142,4.852028059915686,19.57475513516452,19.48844573646838,19.37197770616026,19.455030767616364,0.0,0.0,0.009260200680278016,0.008599958897697522
7.77,19.555486763148842,0.0,19.12308979293288,19.477483215088736,19.58444400414541,19.542724994476387,0.023360373612867438,0.0,0.0,0.00043589720741398354
7.775,19.597953876399142,4.764719216670217,19.4937220248881,19.5338305402306,18.342273788208544,19.60924926659583,0.0,0.0039021402585743908,0.06211635588160667,0.0
7.78,19.590511876210634,3.668579447590712,19.636441902902753,18.89362148763028,19.651521586500195,19.701071748706944,0.0,0.032607717605050504,0.0,0.0
7.785,19.601294921973533,0.0,19.60147189859558,19.421146898488374,19.524384144790613,19.396180849569017,0.0,0.013478600917083597,0.0,0.015368001570322167
7.79,19.594632189629298,4.640241242859438,19.722944540724395,19.49060759838894,19.26388607300984,19.764312099561167,0.0,0.0,0.015182376365439705,0.0
7.795,19.56925493069945,0.0,19.729205363143663,19.52588307473657,18.721423343520854,19.63645327443632,0.0,0.0,0.04186646518819353,0.0
7.8,19.545468729899497,0.11291214369057916,18.828877289236186,19.382249850518978,19.160064073976507,19.455275785469585,0.03832373444823309,0.0,0.02640090134240012,0.0
7.805,19.53942611640827,0.0,19.272983031661887,19.145544643331036,19.52581148452748,18.688110248554793,0.014865030731473125,0.022695793262450695,0.0,0.04418250477185186
7.81,19.543328685821738,0.4695935603498942,19.037161549516288,19.575028527069048,19.543171937052723,19.642963323590717,0.02530857490824242,0.0,0.0,0.0
7.815,19.547128456010757,19.96922922828578,18.997783700148826,19.46631073220604,19.263089063760983,18.691805190469136,0.03187825468162499,0.0,0.009571987152827872,0.042459446534412804
7.82,19.560150321138263,33.35514977091237,19.35445008169212,19.42065241996835,19.59873210363724,19.613348244554594,0.012737793944701781,0.009074417518673378,0.0,0.003821282180941219
7.825,19.568411903153812,48.24764657558786,19.589232933075635,19.55501285354258,19.576519949361,19.246210087109215,0.0,0.0,0.0,0.020576177872492673
7.83,19.578189315246963,57.944384932515774,19.71467572851547,19.526266515100637,19.1997883054441,19.047617539333544,0.0,0.0,0.018846238297371955,0.029766735311784268
7.835,19.569323982428507,61.21804090544768,19.4577809783674,19.5231709699561,19.45209382421576,19.577730603567794,0.0,0.0,0.0,0.0
7.84,19.572038589191823,72.45161867748388,19.62720150729402,19.56673418580847,19.036671187375603,19.562315665342616,0.0,0.0,0.025646158126775103,0.0
7.845,19.584879839343593,68.30072315668399,19.289592125827426,19.308452284252407,19.57921115022867,19.55396021325378,0.014172677126058462,0.01537170390589392,0.0,0.0
7.85,19.579046894996623,74.9032695384655,19.46882846906915,18.393182306615614,19.614218320163786,19.24697300566979,0.0,0.06299122154457566,0.0,0.01992807377777007
7.855,19.558693419216215,104.48198966639796,19.4590080950066,18.261511196334943,19.41674679409127,19.48743727137837,0.0,0.05897372243334222,0.009519002066336945,0.0
7.86,19.55557381517878,92.85542511400696,19.530552775647344,19.199304244714344,19.16048988109742,18.92720146672327,0.0,0.01676537654421098,0.022085262573080768,0.03093759874524707
7.865,19.558596365237815,88.20358248474297,19.330426610665956,19.43085835449403,19.464664501781222,19.5911993268007,0.013142348188248637,0.0,0.0,0.0
7.87,19.55093653576009,101.69455652834347,19.427621941834783,19.104256051710003,19.037476647144622,18.97484347157128,0.0,0.027912359806426965,0.02529888109023274,0.03262510436967943
7.875,19.5392144130513,112.48141982145462,19.073073639292563,19.286304629666514,19.15510094471179,19.45563071675202,0.023359473411810754,0.0036255373888222087,0.01731839106468749,0.001475863541320985
7.88,19.551025886762066,115.75974100865594,19.455861968874697,19.489347614968846,18.962868120065366,18.938849102302093,0.0,0.0,0.02439277768699405,0.03240879132139485
7.885,19.5383574640047,131.79800370509315,18.950539516255105,19.398706200010096,19.45528432341739,19.506446886964678,0.035957566436944484,0.0,0.00607478665105152,0.0
7.89,19.530571409912792,138.07172082307176,19.519865653748433,19.543818284718327,19.543293234342347,19.64643329271788,0.0,0.0,0.0,0.0
7.895,19.53819963567043,132.60450433323751,18.728739756200525,19.217959334336687,19.108113068517394,19.38276095629719,0.04047917120333543,0.022480856441892526,0.024189014314665972,0.007649157495798616
7.9,19.549146485204385,150.12910457018012,19.31961352445595,19.16834597788799,19.488237584434604,18.81083666387578,0.015223908235677326,0.02485383334074452,0.0027791844061370646,0.038846116689598136
7.905,19.534280671816724,158.7159173668337,19.515671361766636,19.4615936666218,18.529532269282132,19.50287057281829,0.0,0.002847859067941137,0.0502467582966755,0.0
7.91,19.533920103941984,163.24317904986657,19.502570594844933,19.361599341922282,19.57842238102169,19.418489998178043,0.0,0.009558049609813143,0.0,0.008047944094784197
7.915,19.544792937085624,175.849876785889,19.480680728318035,18.631038388009593,19.164441589006262,19.56300592008685,0.0,0.04103639891125028,0.01877230421007305,0.0
7.92,19.51804919039358,179.36650733050269,18.633643276417047,19.2183583706932,19.558425107784256,18.92288516466486,0.048524374360273334,0.018155732420864382,0.0,0.02838697306785076
7.925,19.504490100683192,190.6843614593123,19.39599274747365,19.51924929578634,18.6601621205001,19.46845532053296,0.0,0.0,0.04816484847572743,0.0
7.93,19.520201985473797,186.4227318078572,18.86790663447454,18.9435745282461,19.52953576527925,19.528665424269747,0.030936547926260445,0.032946975276066416,0.0,0.0
7.935,19.52305967319121,210.28633640231186,19.572961444266845,19.299311640449776,18.46966497702081,19.012746163954436,0.0,0.015405556089888379,0.0591329808732088,0.026275823664222903
7.94,19.510508610844504,199.1410481424459,19.507305684893865,19.511192124828742,18.865234160538176,19.54815145786078,0.0,0.0,0.034409006011451894,0.0005271977344511962
7.945,19.511954432537713,220.2782200137272,19.179397374769003,18.298681948400123,19.470725695851172,19.34045493909432,0.020444998676642227,0.060120744325587436,0.0,0.011455654817174258
7.95,19.50111038249867,220.95914937295112,19.57265871218179,19.438126385719904,19.45368311832382,19.569352074944536,0.0,0.0,0.0,0.0
7.955,19.506169120164333,241.57247861209987,18.782709694690457,18.993469080335398,18.80966583530017,19.02590896978489,0.04226482583403107,0.021990236365484427,0.03389240257255911,0.022294363069989834
7.96,19.512946030072996,235.68855783363935,19.4079039260589,19.307969697765692,19.453025434130364,19.45544361661131,0.0,0.005963697723785213,0.00616047764066801,0.0
7.965,19.51530857176815,238.888827942327,19.453336447270317,19.570034521044658,19.328317711204914,19.374633175660108,0.0,0.000979274571990277,0.009708008361464111,0.006218931249678554
7.97,19.539317352803845,258.5293970114295,19.49982938530262,19.317634429042393,19.51557851873475,19.003937944038466,0.0,0.010254144188760908,0.0,0.028991065458531314
7.975,19.524751403436454,261.30439464314344,19.37340917716316,19.56050488856676,19.52949966835486,18.096957095665015,0.0,0.0010775081950179766,0.005737016249446735,0.06995562844975803
7.98,19.512280535074268,253.7383527519615,19.578998575755183,19.53222387373263,19.501434225682424,18.9665239353706,0.0,0.0018906988112385704,0.00012404375427777246,0.02818402215556463
7.985,19.478515570387717,271.9270643550189,18.58177934217603,18.35397040758605,19.43861526310082,19.320032098640308,0.04035439231015749,0.058294412451588236,0.0,0.0
7.99,19.473094371207146,277.0816494236924,19.467758243688674,19.42454220686724,19.505661847788918,18.231912442182775,0.0,0.0,0.0,0.06838319070120784
7.995,19.431244327431795,282.3193015042819,19.440198984330646,19.383017703843308,19.278232324641873,19.449639293655604,0.0,0.0027518262595000982,0.005121291780031917,0.0
8.0,19.45522331734749,292.80978560593644,19.523833498158357,19.347360246781175,19.41294452692697,19.084799727653895,0.0,0.006439158346687124,0.0,0.018609688294794504
8.005,19.446420788377758,295.17975041203573,18.78401162669779,18.552272725525352,19.064042955590672,19.204761343972955,0.02885812778868695,0.0458478684801816,0.02406323898167013,0.01837083246580163
8.01,19.465165474328735,315.7864916724343,18.445814451698485,19.462172845741932,19.574744817303504,18.099843964546807,0.05381236647599656,0.0,0.0006467476944246177,0.06845900151875131
8.015,19.431063133084646,322.46622704695704,19.262306905815972,19.44371761747645,19.32891485744637,18.220224174444688,0.005646739797747929,0.0,0.0,0.06397595613708232
8.02,19.4537332627763,324.71912645596416,19.132010728733423,19.23850233507305,19.4905554177279,19.35561397103875,0.012253645239475459,0.012844733708056612,0.0,0.0
8.025,19.436108767749417,316.05623304364264,19.07048300170234,19.34676276725008,19.313210135036325,19.54296012265462,0.018211961550201074,0.0,0.0,0.0
8.03,19.42045892766643,348.3857329369932,19.453463422392694,18.84213569404505,19.29800215693363,19.586167607396785,0.0,0.0282079653840139,0.0,0.0
8.035,19.414829829291474,344.4231194074299,19.386706658051487,19.146405246895995,18.94769972520388,19.34176484734833,0.0,0.011525992659876241,0.021512956730174077,0.0
8.04,19.43770326679444,350.98820803308087,18.947326792673874,19.305379289696813,19.401286563128096,18.280244282674488,0.017906723205757813,0.0,0.0045115828324628245,0.05163922044879377
8.045,19.429191761984757,369.704085829835,19.319103496028124,19.408907629389876,19.53975442471911,19.035998946357534,0.01065287442743318,0.0,0.0,0.02248020696810572
8.05,19.42575243291063,379.1223589228582,19.268704910960967,19.44561157766546,18.061703717024493,19.52453704236877,0.007953680171556997,0.0,0.06356843966247393,0.0
8.055,19.41826287459834,368.7295333337213,18.715208224100444,18.199970277254412,18.972446438039572,18.702042087506186,0.040907059137195986,0.060233010244931724,0.02602747978144163,0.035158413969467214
8.06,19.402358187520893,394.44339933877194,19.193722491025564,18.89284337248668,19.472977407665056,19.015373904515435,0.0,0.024975467046174846,0.0,0.014062239724504582
8.065,19.3921092537292,375.4374072862799,19.319250260667904,19.077144673682575,19.06293755402263,19.40239703677195,0.0,0.015080401603509368,0.0184378005984617,0.0007857667047244872
8.07,19.363855033499608,393.6414096727539,19.37141126691195,19.369657281324546,19.210238528138735,19.4338363963602,0.0,0.0,0.0060510836468449245,0.0
8.075,19.365254299916607,397.1463473012359,19.38280800879571,19.18873481467065,18.876486006823146,19.351698168292984,0.0,0.0,0.023053031430123147,0.000708938784584465
8.08,19.375366103952558,410.3635273417062,19.299285205602242,19.266406213325656,19.33948409562894,18.667386994917088,0.0,0.0,0.0,0.03998786283936327
8.085,19.37972922245879,408.98306008617175,19.46385869475732,19.38237381371684,19.307074799140768,18.875129940719603,0.0,0.0,0.0005800108356943457,0.022206017566691716
8.09,19.371801492335955,417.3343582833182,19.08530266188158,19.04247444988735,19.247235048705882,19.250488119288764,0.012176072749767775,0.020776496980479203,0.0,0.0
8.095,19.379196291187426,431.7767885880122,19.425965844094705,19.133839333351993,19.525256003549185,18.671779677090576,0.0,0.017342091172557583,0.0,0.03159120662396993
8.1,19.349000734397077,438.5828886183392,18.178371300221603,19.335483611948593,19.302820955059325,18.982798897413925,0.059018670279442687,0.0,0.0,0.020725032723588784
8.105,19.338848017488413,433.6291026526816,19.135818608210506,19.37231206815748,19.300997616310507,19.316381859953037,0.009525737689106535,0.0,0.0,0.0
8.11,19.31758254830245,446.8358485047895,19.27606182906816,18.78578641517156,19.199311871852753,18.717108525669158,0.00010678164322939751,0.02263296722535854,0.006725511553322934,0.02939156993603984
8.115,19.31645203931761,462.4225864631565,19.200064992639124,18.470290828067814,19.026178542356007,18.934124459883982,0.007974242193684549,0.039720916705419836,0.01713434848789934,0.02274316456635623
8.12,19.301350631677895,471.79322726394156,19.281692110650727,19.459203391033274,19.10377469334828,19.232778542895247,0.004911653260696382,0.0,0.007694731804877367,0.0
8.125,19.313083796118587,461.13014358820266,19.40273890755316,19.326006938761367,19.195906844834717,19.18562277509165,0.0,0.0,0.0,0.004211290100597031
8.13,19.29388038416755,484.10473105726044,19.00540071184686,19.132240929093502,18.917189900595442,19.287196896059818,0.021398586850655214,0.013736083936339285,0.017908962498804568,0.0
8.135,19.30159561657565,506.50670756235695,19.48383881950838,18.454782368107868,19.041940614210404,19.245291604440204,0.0,0.03924091268222531,0.007606667059482044,0.0
8.14,19.295541134297018,492.54183249179914,18.052412147983226,19.282788859914437,18.421804412400014,19.01054162921479,0.061873684852300936,0.0018637599664353337,0.04350687480697289,0.02159295856197933
8.145,19.285992990606584,504.0387129785801,19.32026089842235,19.273962406981298,19.23713549229371,18.231450939887445,0.0,0.0,0.0,0.05863613997935328
8.15,19.26036790699305,529.9107723969031,18.377725957360038,18.81329416909271,19.169806944561973,19.258500118933572,0.04517038493706677,0.019485827872544204,0.005295440476617314,0.0
8.155,19.26086013049678,512.4053799043246,19.117277387544426,19.14116295441379,18.816487316872266,19.26970045688465,0.0144353027823176,0.0,0.02278344881549806,0.0
8.16,19.249649863219158,528.038021602828,19.277093427164527,18.917431580667714,18.651801830246995,19.22230415037041,0.0,0.01150210539049252,0.029171509148855794,0.0
8.165,19.238087934479612,518.6617907266983,19.36290583165923,19.17635976136102,18.91688703700804,19.271145986737213,0.0,0.0,0.019912098877736605,0.0003773534038587385
8.17,19.219991966270435,528.0623794368711,19.228320541891115,19.242996918065355,18.786817833501022,19.26331375296207,0.0,0.0,0.023273413907571965,0.0
8.175,19.207537982463077,548.6076244544809,19.191339656211966,19.12062147750752,19.187887569573743,19.17496445046009,0.0,0.0,0.0,0.0
8.18,19.191673118174126,555.5661240648245,18.707151516519133,19.024130477995346,18.83394314359199,18.10969448527087,0.02726005319531895,0.0050034901227287935,0.010549461924635736,0.05628448273974895
8.185,19.178253200881997,546.6532653374425,19.0300452252952,19.166804715177577,19.257990245422434,18.84874180546276,0.0,0.0,0.0,0.016790240198278208
8.19,19.165944797795152,555.178221650849,19.172980614542308,19.18563851616512,18.816017794609902,18.216412473728216,0.0,0.0,0.016316237302194808,0.04265187217872637
8.195,19.156211674425133,561.8872023637553,19.22692693636459,19.11428788603372,19.031212868018233,19.06557276225447,0.0,0.0,0.0,0.0
8.2,19.170560973155727,560.9819128197481,19.2207496799472,19.270659728671394,18.902021039007593,19.08198231847209,0.0,0.0,0.012825545878300046,0.0
8.205,19.165839615729453,584.5021114572316,18.95684690210747,18.585265154088372,19.047104577867263,19.12885874852976,0.0,0.025727441956184333,0.0,0.0
8.21,19.14865976464723,581.9496818803051,19.038337770363924,19.001142439974906,18.567149044884207,19.151834921413023,0.0,0.0,0.03057783769502499,0.0
8.215,19.145163776370456,597.1052603832852,19.000162621828714,18.498954510583037,19.179708449009553,19.019174007090445,0.012292196812809221,0.038844591105045984,0.0,0.0
8.22,19.12808554866776,597.8727113667267,19.209502590742854,19.140228743364897,19.146135829947855,18.73395078193803,0.0,0.0,0.0,0.013125660240133565
